********************************************************** O2 **********************************************************

ELASTIC
O2
 1.700000e-5
SPECIES: e / O2
PROCESS: E + O2 -> E + O2, Elastic
PARAM.:  m/M = 0.000017, complete set
COMMENT: elastic MOMENTUM-TRANSFER CROSS SECTION attn: mass ratio corrected on 1 oct 2015.
UPDATED: 2015-10-01 07:39:18
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
-----------------------------
 4.200000e+0	0.000000e+0
 4.400000e+0	2.600000e-24
 4.600000e+0	7.000000e-24
 4.800000e+0	1.320000e-23
 5.000000e+0	2.200000e-23
 5.200000e+0	3.600000e-23
 5.400000e+0	5.360000e-23
 5.600000e+0	7.470000e-23
 5.800000e+0	9.580000e-23
 6.000000e+0	1.140000e-22
 6.200000e+0	1.310000e-22
 6.300000e+0	1.360000e-22
 6.400000e+0	1.400000e-22
 6.500000e+0	1.410000e-22
 6.600000e+0	1.400000e-22
 6.700000e+0	1.370000e-22
 6.800000e+0	1.340000e-22
 7.000000e+0	1.200000e-22
 7.200000e+0	1.060000e-22
 7.400000e+0	8.970000e-23
 7.600000e+0	7.380000e-23
 7.800000e+0	5.710000e-23
 8.000000e+0	4.480000e-23
 8.200000e+0	3.340000e-23
 8.400000e+0	2.370000e-23
 8.600000e+0	1.670000e-23
 8.800000e+0	1.230000e-23
 9.000000e+0	8.800000e-24
 9.400000e+0	5.300000e-24
 1.000000e+1	2.800000e-24
 1.200000e+1	1.000000e-24
 1.000000e+2	1.000000e-26
-----------------------------

EXCITATION
O2 -> O2(v)
0.10E+00
SPECIES: e / O2
PROCESS: E + O2 -> E + O2(v), Excitation
PARAM.:  E = 0.193 eV, complete set
COMMENT: O2 VIBRATIONAL (pool V1-V4)
UPDATED: 2025-09-06 12:00:00
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.1	1.10E-21
 0.2    1.10E-21
 0.3    0.00E+00
 0.4    0.00E+00
 0.5    9.40E-21
 0.6    0.00E+00
 0.7    0.00E+00
 0.8    1.10E-20
 0.9    0.00E+00
 1.0    0.00E+00
 1.1    1.54E-20
 1.2    0.00E+00
 1.3    0.00E+00
 1.4    1.7187E-20
 1.5    0.00E+00
 1.6    0.00E+00
 1.7    1.558E-20
 1.8    0.00E+00
 1.9    0.00E+00
 2.0    1.1605E-20
 2.1    0.00E+00
 2.2    0.00E+00
 2.3    7.295E-21
 2.4    0.00E+00
 2.5    0.00E+00
 2.6    4.445E-21
 2.7    0.00E+00
 2.8    0.00E+00
 2.9    2.695E-21
 3.0    0.00E+00
 3.1    0.00E+00
 3.2    1.455E-21
 3.3    0.00E+00
 3.4    0.00E+00
 3.5    8.2E-22
 3.6    0.00E+00
 3.7    0.00E+00
 3.8    4.79E-22
 3.9    0.00E+00
 4.0    0.00E+00
 4.1    2.81E-22
 4.2    0.00E+00
 4.3    2.00E-23
 4.4    7.00E-22
 4.5    1.53E-21
 4.6    3.12E-21
 4.7    4.19E-21
 4.8    4.55E-21
 4.9    4.73E-21
 5.0    4.69E-21
 5.1    4.57E-21
 5.2    3.66E-21
 5.3    2.89E-21
 5.4    2.01E-21
 5.5    1.25E-21
 5.6    6.30E-22
 5.7    3.00E-22
 5.8    1.60E-22
 5.9    2.00E-23
-----------------------------

EXCITATION
O2 -> O2*
1.01E+00
SPECIES: e / O2
PROCESS: E + O2 -> E + O2*, Excitation
PARAM.:  E = 1.01 eV, complete set
COMMENT: O2 excitation (pooled states)
UPDATED: 2025-09-06 12:00:00
COLUMNS: Energy (eV) | Cross section (m2)
------------------------------------------------
1.01E+00        1.46E-23
1.08E+00        2.47158E-23
1.16E+00        3.6327E-23
1.24E+00        4.97786E-23
1.33E+00        6.34695E-23
1.43E+00        7.78223E-23
1.53E+00        9.4004E-23
1.64E+00        1.10558605E-22
1.76E+00        1.445229E-22
1.88E+00        1.712823E-22
2.02E+00        2.017311E-22
2.17E+00        2.409796E-22
2.32E+00        2.823228E-22
2.49E+00        3.287533E-22
2.67E+00        3.774992E-22
2.86E+00        4.306054E-22
3.06E+00        4.84493E-22
3.28E+00        5.34562E-22
3.52E+00        5.88875E-22
3.77E+00        6.48079E-22
4.04E+00        7.05335E-22
4.33E+00        7.53222E-22
4.64E+00        8.158748E-22
4.98E+00        9.378664E-22
5.33E+00        1.119545E-21
5.71E+00        1.376679E-21
6.13E+00        1.652561E-21
6.56E+00        1.829533E-21
7.04E+00        1.926631E-21
7.54E+00        1.96771E-21
8.08E+00        1.949963E-21
8.66E+00        1.851666E-21
9.28E+00        1.740275E-21
9.95E+00        1.749403E-21
1.07E+01        1.852009E-21
1.14E+01        1.984244E-21
1.23E+01        2.084104E-21
1.31E+01        2.142175E-21
1.41E+01        2.196243E-21
1.51E+01        2.250752E-21
1.62E+01        2.300809E-21
1.73E+01        2.352241E-21
1.86E+01        2.384215E-21
1.99E+01        2.369752E-21
2.13E+01        2.359439E-21
2.29E+01        2.3241449E-21
2.45E+01        2.279312E-21
2.63E+01        2.232047E-21
2.82E+01        2.1807041E-21
3.02E+01        2.1308671E-21
3.23E+01        2.0939505E-21
3.47E+01        2.0315601E-21
3.71E+01        1.9497911E-21
3.98E+01        1.8542237E-21
4.27E+01        1.7828883E-21
4.57E+01        1.7123821E-21
4.90E+01        1.6353092E-21
5.25E+01        1.56765E-21
5.63E+01        1.4950708E-21
6.03E+01        1.422555E-21
6.47E+01        1.360361E-21
6.93E+01        1.2947109E-21
7.43E+01        1.2318913E-21
7.96E+01        1.1592493E-21
8.54E+01        1.0957345E-21
9.15E+01        1.0285873E-21
9.80E+01        9.562732E-22
1.05E+02        9.06305E-22
1.13E+02        8.612351E-22
1.21E+02        8.119562E-22
1.29E+02        7.60286E-22
1.39E+02        7.081503E-22
1.49E+02        6.493771E-22
1.59E+02        6.129785E-22
1.71E+02        5.803583E-22
1.83E+02        5.434079E-22
1.96E+02        5.056646E-22
2.10E+02        4.771046E-22
2.25E+02        4.521935E-22
2.41E+02        4.254803E-22
2.59E+02        3.950381E-22
2.77E+02        3.634219E-22
2.97E+02        3.310103E-22
3.19E+02        3.132261E-22
3.41E+02        2.967061E-22
3.66E+02        2.801397E-22
3.92E+02        2.621771E-22
4.20E+02        2.448214E-22
4.51E+02        2.274827E-22
4.83E+02        2.079875E-22
5.18E+02        1.925993E-22
5.55E+02        1.82042E-22
5.95E+02        1.706244E-22
6.37E+02        1.595976E-22
6.83E+02        1.4800146E-22
7.32E+02        1.3550747E-22
7.85E+02        1.2232437E-22
8.41E+02        1.0803958E-22
9.01E+02        9.284497E-23
9.66E+02        7.656109E-23
-----------------------------

EXCITATION
O2 -> O + O
6.10000E+00
SPECIES: e / O2
PROCESS: E + O2 -> E + O + O, Dissociation
PARAM.:  E = 6.10 eV, complete set
COMMENT: Pool of O2 electronic dissociation reactions (A3 + B3)
UPDATED: 2025-09-06 12:00:00
COLUMNS: Energy (eV) | Cross section (m2)
------------------------------------------------
6.10000E+00    2.00000E-30
6.42070E+00    5.34241E-22
6.75825E+00    1.09612E-21
7.11356E+00    1.64152E-21
7.48754E+00    2.10902E-21
7.88119E+00    2.48779E-21
8.29553E+00    2.42566E-21
8.73165E+00    3.07190E-21
9.19070E+00    3.94886E-21
9.67389E+00    4.80869E-21
1.01825E+01    5.75170E-21
1.07178E+01    6.81707E-21
1.12813E+01    7.93822E-21
1.18744E+01    9.11811E-21
1.24986E+01    9.89815E-21
1.31557E+01    1.05940E-20
1.38474E+01    1.13276E-20
1.45754E+01    1.20991E-20
1.53417E+01    1.26632E-20
1.61482E+01    1.29320E-20
1.69972E+01    1.32267E-20
1.78908E+01    1.36340E-20
1.88314E+01    1.37510E-20
1.98214E+01    1.37895E-20
2.08635E+01    1.37340E-20
2.19603E+01    1.36841E-20
2.31149E+01    1.36317E-20
2.43301E+01    1.35767E-20
2.56092E+01    1.35189E-20
2.69556E+01    1.34583E-20
2.83727E+01    1.33097E-20
2.98644E+01    1.30833E-20
3.14344E+01    1.28179E-20
3.30870E+01    1.25338E-20
3.48265E+01    1.22353E-20
3.66575E+01    1.19210E-20
3.85847E+01    1.15897E-20
4.06132E+01    1.12871E-20
4.27484E+01    1.10130E-20
4.49958E+01    1.07423E-20
4.73614E+01    1.04753E-20
4.98513E+01    1.02021E-20
5.24722E+01    9.92944E-21
5.52308E+01    9.64937E-21
5.81345E+01    9.35326E-21
6.11908E+01    9.07417E-21
6.44078E+01    8.80281E-21
6.77940E+01    8.52597E-21
7.13581E+01    8.23582E-21
7.51097E+01    7.92963E-21
7.90584E+01    7.60654E-21
8.32148E+01    7.36451E-21
8.75897E+01    7.13637E-21
9.21945E+01    6.89919E-21
9.70415E+01    6.64866E-21
1.02143E+02    6.31988E-21
1.07513E+02    6.11361E-21
1.13166E+02    5.89954E-21
1.19115E+02    5.67236E-21
1.25377E+02    5.43352E-21
1.31969E+02    5.18280E-21
1.38907E+02    4.92009E-21
1.46210E+02    4.64298E-21
1.53897E+02    4.43722E-21
1.61987E+02    4.25889E-21
1.70504E+02    4.08872E-21
1.79468E+02    3.91049E-21
1.88903E+02    3.72067E-21
1.98834E+02    3.54497E-21
2.09287E+02    3.39704E-21
2.20290E+02    3.27644E-21
2.31872E+02    3.14893E-21
2.44062E+02    3.01409E-21
2.56893E+02    2.87262E-21
2.70399E+02    2.72453E-21
2.84615E+02    2.56873E-21
2.99578E+02    2.42220E-21
3.15328E+02    2.32458E-21
3.31905E+02    2.23989E-21
3.49355E+02    2.15238E-21
3.67722E+02    2.06070E-21
3.87054E+02    1.96469E-21
4.07403E+02    1.87302E-21
4.28821E+02    1.78376E-21
4.51366E+02    1.69366E-21
4.75096E+02    1.59965E-21
5.00073E+02    1.51210E-21
5.26363E+02    1.44726E-21
5.54036E+02    1.39157E-21
5.83164E+02    1.33402E-21
6.13822E+02    1.28038E-21
6.46093E+02    1.23548E-21
6.80060E+02    1.18764E-21
7.15813E+02    1.13737E-21
7.53446E+02    1.08470E-21
7.93057E+02    1.02992E-21
8.34751E+02    9.93073E-22
8.78637E+02    9.56784E-22
9.24830E+02    9.19861E-22
9.73451E+02    8.81240E-22
-----------------------------

IONIZATION
O2 -> O2^+
 1.207200e+1
SPECIES: e / O2
PROCESS: E + O2 -> E + E + O2^+, Ionization
PARAM.:  E = 12.072 eV, complete set
COMMENT: IONISATION.
UPDATED: 2012-10-12 03:51:35
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.207200e+1	0.000000e+0
 1.207300e+1	2.453300e-26
 1.210714e+1	8.621300e-24
 1.214352e+1	1.754600e-23
 1.218117e+1	2.678400e-23
 1.222015e+1	3.634600e-23
 1.226050e+1	4.624500e-23
 1.230227e+1	5.649100e-23
 1.234550e+1	6.709800e-23
 1.239026e+1	7.807700e-23
 1.243658e+1	8.944200e-23
 1.248454e+1	1.012100e-22
 1.253418e+1	1.135400e-22
 1.258556e+1	1.263900e-22
 1.263875e+1	1.396900e-22
 1.269381e+1	1.534500e-22
 1.275080e+1	1.677000e-22
 1.280980e+1	1.824500e-22
 1.287087e+1	1.977200e-22
 1.293409e+1	2.135200e-22
 1.299952e+1	2.298800e-22
 1.306726e+1	2.542100e-22
 1.313738e+1	2.794600e-22
 1.320996e+1	3.055900e-22
 1.328509e+1	3.326300e-22
 1.336287e+1	3.606300e-22
 1.344337e+1	3.896100e-22
 1.352671e+1	4.169400e-22
 1.361297e+1	4.393700e-22
 1.370227e+1	4.625900e-22
 1.379470e+1	4.866200e-22
 1.389038e+1	5.115000e-22
 1.398943e+1	5.372500e-22
 1.409195e+1	5.675900e-22
 1.419808e+1	5.994200e-22
 1.430794e+1	6.323800e-22
 1.442165e+1	6.665000e-22
 1.453937e+1	7.026000e-22
 1.466122e+1	7.415900e-22
 1.478735e+1	7.819500e-22
 1.491792e+1	8.237300e-22
 1.505307e+1	8.638000e-22
 1.519297e+1	9.001700e-22
 1.533779e+1	9.378300e-22
 1.548770e+1	9.768000e-22
 1.564288e+1	1.025700e-21
 1.580351e+1	1.077100e-21
 1.596979e+1	1.130300e-21
 1.614191e+1	1.202400e-21
 1.632007e+1	1.280800e-21
 1.650450e+1	1.362000e-21
 1.669541e+1	1.446000e-21
 1.689303e+1	1.532900e-21
 1.709760e+1	1.622900e-21
 1.730935e+1	1.716100e-21
 1.752854e+1	1.813100e-21
 1.775544e+1	1.917500e-21
 1.799031e+1	2.025500e-21
 1.823343e+1	2.151400e-21
 1.848510e+1	2.282300e-21
 1.874561e+1	2.407900e-21
 1.901528e+1	2.537900e-21
 1.929443e+1	2.683100e-21
 1.958338e+1	2.836700e-21
 1.988249e+1	3.004200e-21
 2.019211e+1	3.169900e-21
 2.051261e+1	3.336800e-21
 2.084437e+1	3.516000e-21
 2.118779e+1	3.701400e-21
 2.154329e+1	3.895100e-21
 2.191127e+1	4.108500e-21
 2.229218e+1	4.333800e-21
 2.268649e+1	4.568500e-21
 2.309464e+1	4.811300e-21
 2.351715e+1	5.062700e-21
 2.395450e+1	5.322900e-21
 2.440721e+1	5.592300e-21
 2.487584e+1	5.871100e-21
 2.536094e+1	6.159800e-21
 2.586308e+1	6.458500e-21
 2.638287e+1	6.762100e-21
 2.692093e+1	7.074100e-21
 2.747790e+1	7.397200e-21
 2.805444e+1	7.734600e-21
 2.865124e+1	8.113500e-21
 2.926901e+1	8.505800e-21
 2.990849e+1	8.911900e-21
 3.057045e+1	9.349300e-21
 3.125566e+1	9.805000e-21
 3.196496e+1	1.027700e-20
 3.269918e+1	1.072000e-20
 3.345921e+1	1.117600e-20
 3.424595e+1	1.164800e-20
 3.506033e+1	1.213600e-20
 3.590333e+1	1.264200e-20
 3.677596e+1	1.308800e-20
 3.767925e+1	1.354000e-20
 3.861429e+1	1.400700e-20
 3.958218e+1	1.449100e-20
 4.058409e+1	1.496900e-20
 4.162121e+1	1.544600e-20
 4.269478e+1	1.594000e-20
